chapter,section,symbol,offset,offset_expr,page,page_end,name
2,9.1.1,CPUSAR,0x170,0x170,126,127,CPU Security Attribution Register
2,9.1.2,CPUnLCKUPCR,0x030,0x030 + 0x004 * n,127,127,"CPUn Lockup Control Register (n = 0, 1)"
2,9.1.3,CPUnCRPT,0x840,0x840 + 0x004 * n,127,128,"CPUn Control Register Protection Register (n = 0, 1)"
2,9.1.4,CPU0LOCKCR,0x400,0x400,128,128,CPU0 Function Lock Control Register
2,9.1.5,CPU1LOCKCR,0x404,0x404,128,129,CPU1 Function Lock Control Register
2,9.1.6,CPUnLOCKCRNS,0x500,0x500 + 0x004 * n,129,129,"CPUn Non-secure Function Lock Control Register (n = 0, 1)"
2,9.1.7,CPUnINITVTOR,0x040,0x040 + 0x004 * n,129,130,"CPU Initial Vector Base Address Register (n = 0, 1)"
2,9.1.8,CPUnWAITCR,0x050,0x050 + 0x004 * n,130,130,"CPUn CPUWAIT Control Register (n = 0, 1)"
2,9.1.9,CPUnACTCSR,0x060,0x060 + 0x004 * n,130,131,"CPUn Activation Control and Status Register (n = 0, 1)"
2,9.1.10,CPU0LMECR,0x070,0x070,131,131,CPU0 Local Memory Error Control Register
2,9.1.11,CPUIDR,0x078,0x078,131,132,CPU Identification Register
2,9.1.12,CPU0STATM,0x080,0x080,132,132,CPU0 Status Monitor Register
2,9.1.13,CPU1STATM,0x084,0x084,132,133,CPU1 Status Monitor Register
2,9.1.14,SECEXTMON,0x090,0x090,133,133,CPU SECEXT Monitor Register
2,9.1.15,NSCPUCR,0x094,0x094,133,133,Non-secure CPU Control Register
2,9.5.1,DEBUGSAR,0x180,0x180,140,141,Debug Security Attribution Register
2,9.5.2,DBGSTR,0x000,0x000,141,141,Debug Status Register
2,9.5.3,DBGSTOPCR,0x010,0x010,141,142,Debug Stop Control Register
2,9.5.4,DBGAUTH0,0x020,0x020,142,143,Debug Authentication Control Register0
2,9.5.5,CACHEDBGCR,0x040,0x040,143,144,Cache Debug Control Register
2,9.5.6,TRPORTCR,0x030,0x030,144,145,Trace Port Control Register
2,9.5.7,ALCTRL,0x100,0x100,145,146,Authentication Level Control Register
2,9.5.8,FSBLSTAT,0x200,0x200,146,146,First Stage Boot Loader Status Register
2,9.5.9,TRPORTSZ,0x038,0x038,146,147,Trace Port Size Control Register
2,9.5.10,DBGNVMCR,0x050,0x050,147,147,Debug Non-volatile Memory Control Register
2,9.6.1,MCUSTAT,,,148,150,MCU Status Register
2,9.6.2,MCUERRSTAT,0x000,0x000,150,150,MCU Error Status Register
2,9.6.3,MCUCTRL,0x004,0x004,150,151,MCU Control Register
2,9.6.4.1,JBMDR,0x100,0x100,151,151,JTAG Boot Mode Entry Register
2,9.6.4.2,JBRDR,0x120,0x120,151,152,JTAG Boot Receive Data Register
2,9.6.4.3,JBTDR,0x130,0x130,152,152,JTAG Boot Transmit Data Register
2,9.6.4.4,JBSTR,0x140,0x140,152,153,JTAG Boot Status Register
2,9.6.4.5,JBICR,0x150,0x150,153,153,JTAG Boot Interrupt Control Register
2,9.6.4.6,FSBLSTATM,0x300,0x300,153,154,First Stage Boot Loader Status Monitor Register
2,16.3.1,CACHESAR,0x500,0x500,163,164,Cache Security Attribution Register
2,16.3.2,CCACTL,0x000,0x000,164,165,C-Cache Control Register
2,16.3.3,CCAFCT,0x004,0x004,165,166,C-Cache Flush Control Register
2,16.3.4,CCAWTA,0x00C,0x00C,166,167,C-Cache Write Attribute
2,16.3.5,CCAEDST,0x010,0x010,167,168,C-Cache Error Detection Status
2,16.3.6,CCATAA,0x014,0x014,168,169,C-Cache Test Access Address
2,16.3.7,CCATAD_DATA,0x018,0x018,169,170,C-Cache Test Access Data (DATA)
2,16.3.8,CCATAD_ECC,0x018,0x018,170,171,C-Cache Test Access Data (ECC)
2,16.3.10,CCATAD_LRU,0x018,0x018,171,172,C-Cache Test Access Data (LRU)
2,16.3.9,CCATAD_TAG,0x018,0x018,171,171,C-Cache Test Access Data (TAG)
2,16.3.11,CCATAD_TAGECC,0x018,0x018,172,173,C-Cache Test Access Data (TAGECC)
2,16.3.12,SCACTL,0x040,0x040,173,174,S-Cache Control Register
2,16.3.13,SCAFCT,0x044,0x044,174,175,S-Cache Flush Control Register
2,16.3.14,SCAWTA,0x04C,0x04C,175,176,S-Cache Write Attribute
2,16.3.15,SCAEDST,0x050,0x050,176,177,S-Cache Error Detection Status
2,16.3.16,SCATAA,0x054,0x054,177,178,S-Cache Test Access Address
2,16.3.17,SCATAD_DATA,0x058,0x058,178,179,S-Cache Test Access Data (DATA)
2,16.3.18,SCATAD_ECC,0x058,0x058,179,180,S-Cache Test Access Data (ECC)
2,16.3.19,SCATAD_TAG,0x058,0x058,180,180,S-Cache Test Access Data (TAG)
2,16.3.20,SCATAD_LRU,0x058,0x058,180,181,S-Cache Test Access Data (LRU)
2,16.3.21,SCATAD_TAGECC,0x058,0x058,181,182,S-Cache Test Access Data
2,16.3.22,CAPOAD,0x200,0x200,182,183,Cache ECC Error Operation After Detection Register
2,16.3.23,CAPRCR,0x204,0x204,183,183,Cache Protection Register
2,17.3.1,TCMSAR,0x504,0x504,193,194,TCM Security Attribution Register
2,17.3.2,TCMSABARx,0x508,0x508 or 0x50C,194,195,TCM Security Attribute Boundary Address Register (x = C or S)
2,17.3.3,TCMPRCR_S,0x00,0x00,195,196,TCM Protection Control Register for Secure
2,17.3.4,TCMPRCR_NS,0x04,0x04,196,196,TCM Protection Control Register for Non-Secure
2,17.3.5,TCMCRx,0x10,0x10 or 0x14,196,197,TCM Control Register (x = C or S)
2,17.3.6,TCMESR,0x40,0x40,197,198,TCM Error Status Register
2,17.3.7,TCMESCLR,0x48,0x48,198,199,TCM Error Status Clear Register
2,17.3.8,TCMEARxm,0x50,"0x50, 0x54, 0x58 or 0x5C",199,200,TCM Error Address Register (x = C or S) (m = 0 to 1)
3,2.1,IPCSAR,0x610,0x610,205,208,IPC Security Attribution Register
3,2.2,IPCPAR,0x614,0x614,208,210,IPC Privileged Attribution Register
3,2.3,IPCSEMn,0x000,0x000 + 0x4 * n,210,210,Semaphore Register n (n = 0 to 15)
3,2.4,IPC0NMISTA,0x080,0x080,210,211,Inter-Processor0 NMI Request Status Register
3,2.5,IPC0NMISET,0x084,0x084,211,212,Inter-Processor0 NMI Request Set Register
3,2.6,IPC0NMICLR,0x088,0x088,212,212,Inter-Processor0 NMI Request Clear Register
3,2.7,IPC1NMISTA,0x090,0x090,212,213,Inter-Processor1 NMI Request Status Register
3,2.8,IPC1NMISET,0x094,0x094,213,213,Inter-Processor1 NMI Request Set Register
3,2.9,IPC1NMICLR,0x098,0x098,213,214,Inter-Processor1 NMI Request Clear Register
3,2.10,IPC0STA0,0x0C0,0x0C0,214,215,Inter-Processor0 Status Register0
3,2.11,IPC0ISET0,0x0C4,0x0C4,215,215,Inter-Processor0 IRQ Request Set Register0
3,2.12,IPC0TXD0,0x0C8,0x0C8,215,216,Inter-Processor0 FIFO Transfer Data Register0
3,2.13,IPC0RXD0,0x0CC,0x0CC,216,216,Inter-Processor0 FIFO Receive Data Register0
3,2.14,IPC0CLR0,0x0D0,0x0D0,216,217,Inter-Processor0 Clear Register0
3,2.15,IPC0STA1,0x0E0,0x0E0,217,218,Inter-Processor0 Status Register1
3,2.16,IPC0ISET1,0x0E4,0x0E4,218,219,Inter-Processor0 IRQ Request Set Register1
3,2.17,IPC0TXD1,0x0E8,0x0E8,219,219,Inter-Processor0 FIFO Transfer Data Register1
3,2.18,IPC0RXD1,0x0EC,0x0EC,219,220,Inter-Processor0 FIFO Receive Data Register1
3,2.19,IPC0CLR1,0x0F0,0x0F0,220,221,Inter-Processor0 Clear Register1
3,2.20,IPC1STA0,0x100,0x100,221,222,Inter-Processor1 Status Register0
3,2.21,IPC1ISET0,0x104,0x104,222,222,Inter-Processor1 IRQ Request Set Register0
3,2.22,IPC1TXD0,0x108,0x108,222,223,Inter-Processor1 FIFO Transfer Data Register0
3,2.23,IPC1RXD0,0x10C,0x10C,223,223,Inter-Processor1 FIFO Receive Data Register0
3,2.24,IPC1CLR0,0x110,0x110,223,224,Inter-Processor1 Request Clear Register0
3,2.25,IPC1STA1,0x120,0x120,224,225,Inter-Processor1 Request Status Register1
3,2.26,IPC1ISET1,0x124,0x124,225,226,Inter-Processor1 IRQ Request Set Register1
3,2.27,IPC1TXD1,0x128,0x128,226,226,Inter-Processor1 FIFO Transfer Data Register1
3,2.28,IPC1RXD1,0x12C,0x12C,226,227,Inter-Processor1 FIFO Receive Data Register1
3,2.29,IPC1CLR1,0x130,0x130,227,227,Inter-Processor1 Clear Register1
6,2.1,RSTSAR,0x3C4,0x3C4,255,256,Reset Security Attribution Register
6,2.2,RSTSR0,0xA40,0xA40,256,258,Reset Status Register 0
6,2.3,RSTSR1,0x0C0,0x0C0,258,261,Reset Status Register 1
6,2.4,RSTSR2,0xA44,0xA44,261,262,Reset Status Register 2
6,2.5,RSTSR3,0xA48,0xA48,262,263,Reset Status Register 3
6,2.6,SYRSTMSK0,0xAD0,0xAD0,263,263,System Reset Mask Control Register 0
6,2.7,SYRSTMSK1,0xAD4,0xAD4,263,264,System Reset Mask Control Register 1
6,2.8,SYRSTMSK2,0xAD8,0xAD8,264,264,System Reset Mask Control Register 2
6,2.9,TEMPRCR,0xADC,0xADC,264,265,Temperature Monitor Reset Control Register
6,2.10,TEMPRLR,0xAE0,0xAE0,265,265,Temperature Monitor Reset Lock Register
7,2.1,OFS0,,,280,283,Option Function Select Register 0
7,2.2,OFS2,,,283,284,Option Function Select Register 2
7,2.3,SAS,,,284,284,Startup Area Setting Register
7,2.4,OFS1,,,284,286,Option Function Select Register 1 for Non-Secure and Secure
7,2.4,OFS1_SEC,,,284,286,Option Function Select Register 1 for Non-Secure and Secure
7,2.5,OFS1_SEL,,,286,287,Option Function Select Register 1 for Security Attribution
7,2.6,OFS3,,,287,289,Option Function Select Register 3
7,2.6,OFS3_SEC,,,287,289,Option Function Select Register 3
7,2.7,OFS3_SEL,,,289,290,Option Function Select Register 3 for Security
7,2.8,BPS,,,290,290,Block Protect Setting Register
7,2.8,BPS_SEC,,,290,290,Block Protect Setting Register
7,2.9,PBPS,,,290,290,Permanent Block Protect Setting Register
7,2.9,PBPS_SEC,,,290,290,Permanent Block Protect Setting Register
7,2.11,FSBLCTRL0,,,291,292,FSBL Control Register 0
7,2.12,FSBLCTRL1,,,292,292,FSBL Control Register 1
7,2.13,FSBLCTRL2,,,292,293,FSBL Control Register 2
7,2.14,SACC0n,,,293,293,Start Address of Code Certificate 0n (n = 0 to 3)
7,2.15,SACC1n,,,293,293,Start Address of Code Certificate 1n (n= 0 to 3)
7,2.16,SAMR,,,293,294,Start Address of Measurement Report
7,2.17,REVOKE,,,294,294,REVOKE Enable
7,2.18,HOEMRTRKn,,,294,295,Hash of OEM_ROOT_PKn (n= 0 to 3)
7,2.19,ZHUK,,,295,295,Zeroization HUK Enable
7,2.20,ARCLS,,,295,296,Anti-Rollback Counter Lock Setting
7,2.21,ARCCS,,,296,296,Anti-Rollback Counter Configuration Setting for Non-secure Application
7,2.22,ARC_SECn,,,296,297,"Anti-Rollback Counter for Secure Application n (n = 0, 1)"
7,2.23,ARC_NSECn,,,297,297,Anti-Rollback Counter for Non-secure Application n (n = 0 to 7)
7,2.24,ARC_OEMBLn,,,297,297,"Anti-Rollback Counter for OEMBL (n = 0, 1)"
7,2.25,GPOTPn,,,297,297,General Purpose OTP (n = 0 to 23)
8,2.1,PVDSAR,0x3CC,0x3CC,302,303,Programable Voltage Detection Security Attribution Register
8,2.2,PVDmCMPCR,0xA58,0xA58 + 0x4 * (m - 1),303,304,"Voltage Monitor m Comparator Control Register (m = 1, 2)"
8,2.3,PVDnCMPCR,0xA64,0xA64+ 0x4 * (n - 4),304,304,"Voltage Monitor n Comparator Control Register (n = 4, 5)"
8,2.4,PVDmCR0,0xA70,0xA70 + 0x4 * (m - 1),304,306,"Voltage Monitor m Circuit Control Register 0 (m = 1, 2)"
8,2.5,PVDnCR0,0xA7C,0xA7C + 0x4 * (n - 4),306,307,"Voltage Monitor n Circuit Control Register 0 (n = 4, 5)"
8,2.6,PVDmCR1,0x0E0,0x0E0 + 0x2 * (m-1),307,307,"Voltage Monitor m Circuit Control Register (m = 1, 2)"
8,2.7,PVDmSR,0x0E1,0x0E1 + 0x2 * (m - 1),307,308,"Voltage Monitor m Circuit Status Register (m = 1, 2)"
8,2.8,PVDmFCR,0xB20,0xB20 + 0x4 * (m - 1),308,308,"Voltage Monitor m Function Control Register (m = 1, 2)"
8,2.9,PVDnFCR,0xB2C,0xB2C + 0x4 * (n - 1),308,309,"Voltage Monitor n Function Control Register (n = 4, 5)"
8,2.10,PVDLR,0xB34,0xB34,309,309,Voltage Monitor Lock Register
9,2.1,CGFSAR,0x3C0,0x3C0,322,326,Clock Generation Function Security Attribute Register
9,2.2,SCKDIVCR,0x020,0x020,326,328,System Clock Division Control Register
9,2.3,SCKDIVCR2,0x024,0x024,328,330,System Clock Division Control Register 2
9,2.4,SYRACCR,0xCC,0xCC,330,330,System Register Access Control Register
9,2.5,SCKSCR,0x026,0x026,330,331,System Clock Source Control Register
9,2.6,PLLCCR,0x0AC,0x0AC,331,332,PLL Clock Control Register
9,2.7,PLLCCR2,0x4C,0x4C,332,333,PLL Clock Control Register 2
9,2.8,PLLCR,0x02A,0x02A,333,334,PLL Control Register
9,2.9,PLL2CCR,0x0C8,0x0C8,334,335,PLL2 Clock Control Register
9,2.10,PLL2CCR2,0x4E,0x4E,335,336,PLL2 Clock Control Register 2
9,2.11,PLL2CR,0x04A,0x04A,336,337,PLL2 Control Register
9,2.12,BCKCR,0x030,0x030,337,338,External Bus Clock Control Register
9,2.13,MOSCCR,0x032,0x032,338,339,Main Clock Oscillator Control Register
9,2.14,SOSCCR,0xC00,0xC00,339,339,Sub-Clock Oscillator Control Register
9,2.15,LOCOCR,0x400,0x400,339,340,Low-Speed On-Chip Oscillator Control Register
9,2.16,HOCOCR,0x036,0x036,340,341,High-Speed On-Chip Oscillator Control Register
9,2.17,HOCOCR2,0x037,0x037,341,341,High-Speed On-Chip Oscillator Control Register2
9,2.18,MOCOCR,0x038,0x038,341,342,Middle-Speed On-Chip Oscillator Control Register
9,2.19,FLLCR1,0x039,0x039,342,343,FLL Control Register1
9,2.20,FLLCR2,0x03A,0x03A,343,344,FLL Control Register2
9,2.21,OSCSF,0x03C,0x03C,344,345,Oscillation Stabilization Flag Register
9,2.22,OSCMONR,0x43,0x43,345,346,Oscillator Monitor Register
9,2.23,OSTDCR,0x040,0x040,346,347,Oscillation Stop Detection Control Register
9,2.24,OSTDSR,0x041,0x041,347,348,Oscillation Stop Detection Status Register
9,2.25,SOSTDCR,0xC04,0xC04,348,348,Sub-clock Oscillation Stop Detection Control Register
9,2.26,SOSTDSR,0xC05,0xC05,348,349,Sub-clock Oscillation Stop Detection Status Register
9,2.27,MOSCWTCR,0x0A2,0x0A2,349,350,Main Clock Oscillator Wait Control Register
9,2.28,MOMCR,0xA50,0xA50,350,351,Main Clock Oscillator Mode Oscillation Control Register
9,2.29,SOMCR,0xC01,0xC01,351,351,Sub-Clock Oscillator Mode Control Register
9,2.30,CKOCR,0x03E,0x03E,351,352,Clock Out Control Register
9,2.31,EBCKOCR,0x052,0x052,352,353,External Bus Clock Output Control Register
9,2.32,SDCKOCR,0x053,0x053,353,353,SDRAM Clock Output Control Register
9,2.33,LOCOUTCR,0x402,0x402,353,354,LOCO User Trimming Control Register
9,2.34,MOCOUTCR,0x061,0x061,354,354,MOCO User Trimming Control Register
9,2.35,HOCOUTCR,0x062,0x062,354,355,HOCO User Trimming Control Register
9,2.36,MOSCSCR,0x07C,0x07C,355,355,Main Clock Oscillator Standby Control Register
9,2.37,HOCOSCR,0x07D,0x07D,355,356,High-Speed On-Chip Oscillator Standby Control Register
9,2.38,MOCOSCR,0x084,0x084,356,356,Middle-Speed On-Chip Oscillator Standby Control Register
9,2.39,USBCKDIVCR,0x06C,0x06C,356,357,USB Clock Division Control Register
9,2.40,OCTACKDIVCR,0x06D,0x06D,357,357,Octal-SPI Clock Division Control Register
9,2.41,CANFDCKDIVCR,0x06E,0x06E,357,358,CANFD Core Clock Division Control Register
9,2.42,USB60CKDIVCR,0x06F,0x06F,358,359,USB60 Clock Division Control Register
9,2.43,I3CCKDIVCR,0x070,0x070,359,359,I3C Clock Division Control Register
9,2.44,USBCKCR,0x074,0x074,359,360,USB Clock Control Register
9,2.45,OCTACKCR,0x075,0x075,360,362,Octal-SPI Clock Control Register
9,2.46,CANFDCKCR,0x076,0x076,362,363,CANFD Core Clock Control Register
9,2.47,USB60CKCR,0x077,0x077,363,364,USB60 Clock Control Register
9,2.48,I3CCKCR,0x078,0x078,364,365,I3C Clock Control Register
9,2.49,SCICKDIVCR,0x054,0x054,365,366,SCI Clock Division Control Register
9,2.50,SPICKDIVCR,0x056,0x056,366,366,SPI Clock Division Control Register
9,2.51,ADCCKDIVCR,0x05A,0x05A,366,367,ADC Clock Division Control Register
9,2.52,GPTCKDIVCR,0x05C,0x05C,367,368,GPT Clock Division Control Register
9,2.53,LCDCKDIVCR,0x05E,0x05E,368,368,LCD Clock Division Control Register
9,2.54,SCICKCR,0x055,0x055,368,369,SCI Clock Control Register
9,2.55,SPICKCR,0x057,0x057,369,371,SPI Clock Control Register
9,2.56,ADCCKCR,0x05B,0x05B,371,372,ADC Clock Control Register
9,2.57,GPTCKCR,0x05D,0x05D,372,373,GPT Clock Control Register
9,2.58,LCDCKCR,0x05F,0x05F,373,374,LCD Clock Control Register
9,2.59,TRCKCR,0x03F,0x03F,374,376,Trace Clock Control Register
9,2.60,BCKADIVCR,0x0D4,0x0D4,376,376,Asynchronous External Bus Clock Division Control Register
9,2.61,ESWCKDIVCR,0x0D5,0x0D5,376,377,EtherSW Clock Division Control Register
9,2.62,ESWPCKDIVCR,0x0D6,0x0D6,377,378,EtherSW-PHY Clock Division Control Register
9,2.63,ETHPCKDIVCR,0x0D8,0x0D8,378,378,Ether-PHY Clock Division Control Register
9,2.64,BCKACR,0x0DA,0x0DA,378,379,Asynchronous External Bus Clock Control Register
9,2.65,ESWCKCR,0x0DB,0x0DB,379,381,EtherSW Clock Control Register
9,2.66,ESWPCKCR,0x0DC,0x0DC,381,382,EtherSW-PHY Clock Control Register
9,2.67,ETHPCKCR,0x0DE,0x0DE,382,383,Ether-PHY Clock Control Register
9,2.68,USBCKSELR,0x0F0,0x0F0,383,384,USB Clock Selection Register
10,2.1,CACR0,0x00,0x00,421,422,CAC Control Register 0
10,2.2,CACR1,0x01,0x01,422,423,CAC Control Register 1
10,2.3,CACR2,0x02,0x02,423,424,CAC Control Register 2
10,2.4,CAICR,0x03,0x03,424,425,CAC Interrupt Control Register
10,2.5,CASTR,0x04,0x04,425,426,CAC Status Register
10,2.6,CAULVR,0x06,0x06,426,426,CAC Upper-Limit Value Setting Register
10,2.7,CALLVR,0x08,0x08,426,426,CAC Lower-Limit Value Setting Register
10,2.8,CACNTBR,0x0A,0x0A,426,427,CAC Counter Buffer Register
11,2.1,LPMSAR,0x3C8,0x3C8,436,437,Low Power Mode Security Attribution Register
11,2.2,PGCSAR,0x3D8,0x3D8,437,439,Power Gating Control Security Attribution Register
11,2.3,DPFSAR,0x3E0,0x3E0,439,441,Deep Software Standby Interrupt Factor Security Attribution Register
11,2.4,DPFSAR1,0x3E8,0x3E8,441,442,Deep Software Standby Interrupt Factor Security Attribution Register 1
11,2.5,RSCSAR,0x3E4,0x3E4,442,443,RAM Standby Control Security Attribution Register
11,2.6,MSTPCRA,0x00,0x00,443,444,Module Stop Control Register A
11,2.7,MSTPCRB,0x04,0x04,444,446,Module Stop Control Register B
11,2.8,MSTPCRC,0x08,0x08,446,448,Module Stop Control Register C
11,2.9,MSTPCRD,0x0C,0x0C,448,449,Module Stop Control Register D
11,2.10,MSTPCRE,0x10,0x10,449,451,Module Stop Control Register E
11,2.11,OPCCR,0x0A0,0x0A0,451,451,Operating Power Control Register
11,2.12,PGSCR,0x104,0x104,451,452,Power Gating Shift Control Register
11,2.13,PSSTCRn,0x210,"0x210 + 0x2 * n (n = 0, 2 to 5)",452,452,"Power Switch Control Start Time Control Register n (n = 0, 2 to 5)"
11,2.14,PDCTRGD,0x110,0x110,452,453,Graphics Power Domain Control Register
11,2.15,PDCTRESWM,0x118,0x118,453,453,ESWM Power Domain Control Register
11,2.16,PDRAMSCR0,0x140,0x140,453,455,SRAM Power Domain Standby Control Register 0
11,2.17,PDRAMSCR1,0x142,0x142,455,456,SRAM Power Domain Standby Control Register 1
11,2.18,SBYCR,0x00C,0x00C,456,456,Standby Control Register
11,2.19,SSCR1,0xA98,0xA98,456,457,Software Standby Control Register 1
11,2.20,LPSCR,0xA90,0xA90,457,458,Low Power State Control Register
11,2.21,DPSBYCR,0xA00,0xA00,458,459,Deep Software Standby Control Register
11,2.22,DPSIER0,0xA08,0xA08,459,459,Deep Software Standby Interrupt Enable Register 0
11,2.23,DPSIER1,0xA0C,0xA0C,459,460,Deep Software Standby Interrupt Enable Register 1
11,2.24,DPSIER2,0xA10,0xA10,460,461,Deep Software Standby Interrupt Enable Register 2
11,2.25,DPSIER3,0xA14,0xA14,461,462,Deep Software Standby Interrupt Enable Register 3
11,2.26,DPSIER4,0xB40,0xB40,462,462,Deep Software Standby Interrupt Enable Register 4
11,2.27,DPSIER5,0xB44,0xB44,462,463,Deep Software Standby Interrupt Enable Register 5
11,2.28,DPSIFR0,0xA18,0xA18,463,464,Deep Software Standby Interrupt Flag Register 0
11,2.29,DPSIFR1,0xA1C,0xA1C,464,465,Deep Software Standby Interrupt Flag Register 1
11,2.30,DPSIFR2,0xA20,0xA20,465,467,Deep Software Standby Interrupt Flag Register 2
11,2.31,DPSIFR3,0xA24,0xA24,467,469,Deep Software Standby Interrupt Flag Register 3
11,2.32,DPSIFR4,0xB48,0xB48,469,470,Deep Software Standby Interrupt Flag Register 4
11,2.33,DPSIFR5,0xB4C,0xB4C,470,471,Deep Software Standby Interrupt Flag Register 5
11,2.34,DPSIEGR0,0xA28,0xA28,471,471,Deep Software Standby Interrupt Edge Register 0
11,2.35,DPSIEGR1,0xA2C,0xA2C,471,472,Deep Software Standby Interrupt Edge Register 1
11,2.36,DPSIEGR2,0xA30,0xA30,472,473,Deep Software Standby Interrupt Edge Register 2
11,2.37,DPSIEGR3,0xA34,0xA34,473,473,Deep Software Standby Interrupt Edge Register 3
11,2.38,DPSIEGR4,0xB50,0xB50,473,474,Deep Software Standby Interrupt Edge Register 4
11,2.39,SYOCDCR,0xA38,0xA38,474,475,System Control OCD Control Register
11,2.40,PLL1LDOCR,0xB04,0xB04,475,475,PLL1-LDO Control Register
11,2.41,PLL2LDOCR,0xB08,0xB08,475,476,PLL2-LDO Control Register
11,2.42,HOCOLDOCR,0xB0C,0xB0C,476,477,HOCO-LDO Control Register
11,2.43,VSCR,0x014,0x014,477,477,Voltage Scaling Control Register
11,2.44,SVSCR,0xA9C,0xA9C,477,478,SSTBY Voltage Scaling Control Register
11,2.45,CPUDSCR,0x100,0x100,478,478,CPU Deep Sleep Control Register
12,2.1,BBFSAR,0x3D0,0x3D0,500,502,Battery Backup Function Security Attribute Register
12,2.2,VBRSABAR,0x3B0,0x3B0,502,502,VBATT Backup Register Security Attribute Boundary Address
12,2.3,VBRPABARS,0x3B4,0x3B4,502,503,VBATT Backup Register Privilege Attribute Boundary Address
12,2.4,VBRPABARNS,0x3B8,0x3B8,503,503,VBATT Backup Register Privilege Attribute Boundary Address
12,2.5,VBATTMNSELR,0xA84,0xA84,503,504,Battery Backup Voltage Monitor Function Select Register
12,2.6,VBTBER,0xC40,0xC40,504,505,VBATT Backup Enable Register
12,2.7,VBTBKRn,0xD00,0xD00 + 0x001 * n,505,505,VBATT Backup Register (n = 0 to 127)
12,2.8,VBTICTLR,0xC4C,0xC4C,505,506,VBATT Input Control Register
12,2.10,VBTIMONR,0xC4E,0xC4E,506,507,VBATT Input Monitor Register
12,2.9,VBTICTLR2,0xC4D,0xC4D,506,506,VBATT Input Control Register 2
12,2.11,VBTBPCR1,0xA88,0xA88,507,508,VBATT Battery Power Supply Control Register 1
12,2.12,VBTBPCR2,0xC45,0xC45,508,509,VBATT Battery Power Supply Control Register 2
12,2.13,VBTBPSR,0xC46,0xC46,509,509,VBATT Battery Power Supply Status Register
12,2.14,VBTADSR,0xC48,0xC48,509,510,VBATT Tamper Detection Status Register
12,2.15,VBTADCR1,0xC49,0xC49,510,511,VBATT Tamper Detection Control Register 1
12,2.16,VBTADCR2,0xC4A,0xC4A,511,511,VBATT Tamper Detection Control Register 2
12,2.17,VBTADCR3,0xC54,0xC54,511,512,VBATT Tamper Detection Control Register 3
12,2.18,VBTNCWCR,0xC50,0xC50,512,512,VBATT Noise Canceler Width Control Register
13,2.1,PRCR_S,0x3FA,0x3FA,521,522,Protect Register for Secure
13,2.2,PRCR_NS,0x3FE,0x3FE,522,524,Protect Register for Non-Secure
14,2.1,ICUSARA,0x40,0x40,527,527,Interrupt Controller Unit Security Attribution Register A
14,2.2,ICUSARB,0x44,0x44,527,528,Interrupt Controller Unit Security Attribution Register B
14,2.3,ICUSARE,0x50,0x50,528,530,Interrupt Controller Unit Security Attribution Register E
14,2.4,ICUSARF,0x54,0x54,530,531,Interrupt Controller Unit Security Attribution Register F
14,2.5,ICUSARG,0x70,0x70,531,531,Interrupt Controller Unit Security Attribution Register G
14,2.6,ICUSARH,0x74,0x74,531,532,Interrupt Controller Unit Security Attribution Register H
14,2.7,ICUSARI,0x78,0x78,532,532,Interrupt Controller Unit Security Attribution Register I
14,2.8,ICUSARJ,0x7C,0x7C,532,533,Interrupt Controller Unit Security Attribution Register J
14,2.10,ICUSARL,0x84,0x84,533,534,Interrupt Controller Unit Security Attribution Register L
14,2.9,ICUSARK,0x80,0x80,533,533,Interrupt Controller Unit Security Attribution Register K
14,2.11,TEVTRCR,0x600,0x600,534,535,Trusted Event Route Control Register
14,2.12,IRQCRi,0x000,0x000 + 0x01 * i (i = 0 to 15),535,536,IRQ Control Register (i = 0 to 31)
14,2.13,NMISR,0x120,0x120,536,541,Non-Maskable Interrupt Status Register
14,2.14,NMIER,0x100,0x100,541,544,Non-Maskable Interrupt Enable Register
14,2.15,NMICLR,0x110,0x110,544,546,Non-Maskable Interrupt Status Clear Register
14,2.16,NMICR,0x10,0x10,546,547,NMI Pin Interrupt Control Register
14,2.17,IELSRn,0x300,0x300 + 0x4 * n,547,549,Interrupt Controller Unit Event Link Setting Register n (n = 0 to 95)
14,2.18,DELSRm,0x280,0x280 + 0x4 * m,549,550,DMAC Event Link Setting Register m (m = 0 to 7)
14,2.19,WUPEN0,0x1A0,0x1A0,550,552,Wake Up Interrupt Enable Register 0
14,2.20,WUPEN1,0x1A4,0x1A4,552,554,Wake Up Interrupt Enable Register 1
14,2.21,DSLPWUPIRQENj,0x210,0x210 + 0x4 * j,554,554,Deep Sleep Wake Up IRQ Enable Register (j = 0 to 2)
14,2.22,INTSELRp,0x40,0x40 + 0x4 * p,554,555,Interrupt Request Select Register (p = 0 to 31)
15,3.1,BUSSARA,0x100,0x100,591,592,Bus Security Attribution Register A
15,3.2,BUSSARB,0x104,0x104,592,592,Bus Security Attribution Register B
15,3.3,BUSSARC,0x110,0x110,592,593,Bus Security Attribution Register C
15,3.4,BUSPARC,0x114,0x114,593,594,Bus Privileged Attribution Register C
15,3.5,CSnCR,0x802,0x802 + 0x10 * n (n = 0 to 7),594,595,CSn Control Register (n = 0 to 7)
15,3.6,CSnREC,0x80A,0x80A + 0x10 * n,595,597,CSn Recovery Cycle Register (n = 0 to 7)
15,3.7,CSRECEN,0x880,0x880,597,598,CS Recovery Cycle Insertion Enable Register
